ApName,Super Build／SS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,1. 1. 1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工事名,（仮称）ツルハドラッグ鳥飼店　新築工事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
略称,ツルハドラッグ鳥飼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
結果名,結果1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
計算日時,2022/9/10 17:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=構造階高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,階,構造,階高,構造階高,階高と,梁のレベル調整,,二重ｽﾗﾌﾞ,床面積,ダミー層,従属層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,t≦40mm,t＞40mm,t≦40mm,t＞40mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N/mm2,N/mm2,N/mm2,N/mm2,N/mm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS400,400,235,215,258.5(1.10),236.5(1.10),柱 、大梁 、片持梁 、小梁 ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN490B,490,325,295,357.5(1.10),324.5(1.10),ベースプレート ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BCR295,400,295,295,324.5(1.10),324.5(1.10),柱(符号) ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNR490,490,325,295,357.5(1.10),324.5(1.10),アンカーボルト ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=高力ボルト材料,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
材料名,σu,To,長期許容応力度,,,短期許容応力度,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,せん断,,引張,せん断,,引張,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1面摩擦,2面摩擦,,1面摩擦,2面摩擦,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N/mm2,N/mm2,N/mm2,N/mm2,N/mm2,N/mm2,N/mm2,N/mm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F10T,1000,500,150,300,310,225,450,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=高力ボルトと使用範囲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
材料名,径,軸径,孔径,軸断面積,長期,,,短期,,,使用範囲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,許容せん断力,,許容,許容せん断力,,許容,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1面摩擦,2面摩擦,引張力,1面摩擦,2面摩擦,引張力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,mm,mm,mm2,kN,kN,kN,kN,kN,kN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F10T,M16,16,18,201,30.2,60.3,62.4,45.3,90.5,93.5,大梁 ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M20,20,22,314,47.1,94.2,97.4,70.7,141.3,146.1,大梁 ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,22,24,380,57,114,117.8,85.5,171,176.7,大梁 ,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=大梁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,G24,G244,GB24,,,G29,G30,GB39,,,G39,G40,GB40,G49,B24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,全断面,全断面,左端,中央,右端,全断面,全断面,左端,中央,右端,全断面,全断面,全断面,全断面,全断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL 層,符号名,,,,RG24,RG244,RGB24,,,,,,,,,,,,RB24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鉄骨,,,,H-248*124*5*8*8,H-244*175*7*11*13,H-248*124*5*8*8,H-248*124*5*8*8,H-248*124*5*8*8,,,,,,,,,,H-248*124*5*8*8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,SS400,SS400,SS400,SS400,SS400,,,,,,,,,,SS400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,継手,フランジ,ボルト,,M16-3×2,M20-2×2,,,M16-3×2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板(外),,12*125*410,9*175*290,,,12*125*410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板(内),,,9*70*290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はしあき,mm,40,40,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ウェブ,ボルト,,M16-2×2,M20-2×1,,,M16-2×2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板,,6*170*290,9*140*170,,,6*170*290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はしあき,mm,40,40,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ボルト材料,,,F10T,F10T,,,F10T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL 層,符号名,,,,,,,,,2G29,2G30,2GB39,,,2G39,2G40,2GB40,2G49,2B24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鉄骨,,,,,,,,,H-298*149*5.5*8*13,H-300*150*6.5*9*13,H-396*199*7*11*13,H-396*199*7*11*13,H-396*199*7*11*13,H-396*199*7*11*13,H-400*200*8*13*13,H-400*200*8*13*13,H-496*199*9*14*13,H-248*124*5*8*8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,継手,フランジ,ボルト,,,,,,,M20-2×2,M20-2×2,,,M22-3×2,M22-3×2,M22-3×2,M22-3×2,M22-3×2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板(外),,,,,,,9*150*290,9*150*290,,,9*200*410,9*200*410,9*200*410,9*200*410,12*200*410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板(内),,,,,,,9*60*290,9*60*290,,,9*80*410,9*80*410,9*80*410,9*80*410,12*80*410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はしあき,mm,,,,,,40,40,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ウェブ,ボルト,,,,,,,M20-2×1,M20-2×1,,,M22-3×1,M22-3×1,M22-3×1,M22-3×1,M22-4×1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,添板,,,,,,,6*200*170,6*200*170,,,9*260*170,9*260*170,9*260*170,9*260*170,9*350*170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,はしあき,mm,,,,,,40,40,,,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ボルト材料,,,,,,,,F10T,F10T,,,F10T,F10T,F10T,F10T,F10T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=基礎梁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,FG1,FG2,FG3,FG4,FB1,FB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,全断面,全断面,全断面,全断面,全断面,全断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL 層,符号名,,,,FG1,FG2,FG3,FG4,FB1,FB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ｺﾝｸﾘｰﾄ,ｂ×Ｄ,,,350×650 (Fc21),350×1250 (Fc21),350×600 (Fc21),350×1100 (Fc21),300×1250 (Fc21),300×650 (Fc21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,主筋,上端,,,   3-D22,   3-D22,   3-D22,   3-D22,   3-D19,   3-D19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,下端,,,   3-D22,   3-D22,   3-D22,   3-D22,   3-D19,   3-D19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,材料,上端,,SD345,SD345,SD345,SD345,SD345,SD345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,下端,,SD345,SD345,SD345,SD345,SD345,SD345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1段目dt・あき,,上端,mm,100, ---,74, ---,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,下端,mm,74, ---,100, ---,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,あばら筋,　,,,2-D10@200 ,2-D10@200 ,2-D10@200 ,2-D10@200 ,2-D10@200 ,2-D10@200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,材料,,,SD295A,SD295A,SD295A,SD295A,SD295A,SD295A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=片持梁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CG24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鉄骨,,,,H-248*124*5*8*8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SS400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=小梁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,B19,B24,B25,B29,B30,B34,B35,B39,V1,SB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全断面,全断面,全断面,全断面,全断面,全断面,全断面,全断面,全断面,全断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鉄骨,,,,H-198*99*4.5*7*8,H-248*124*5*8*8,H-250*125*6*9*8,H-298*149*5.5*8*13,H-300*150*6.5*9*13,H-346*174*6*9*13,H-350*175*7*11*13,H-396*199*7*11*13,H-100*50*5*7*8,□-100x100x2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,SS400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=基礎小梁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｺﾝｸﾘｰﾄ,ｂ×Ｄ,,,300×1250 (Fc21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=柱断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,C1,C2,C3,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F 階,符号名,,,2C1,2C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鉄骨,　Y　,,□-250*250*6*15,□-300*300*9*22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BCR295,BCR295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F 階,符号名,,,1C1,1C2,1C3,1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,断面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,鉄骨,　Y　,,□-300*300*9*22.5,□-300*300*9*22.5,□-200*200*9*22.5,H-175*175*7.5*11*13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BCR295,BCR295,BCR295,SS400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=柱脚断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,,,,1C1,1C2,1C3,1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
柱脚形状,,,,露出柱脚,露出柱脚,露出柱脚,露出柱脚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ﾍﾞｰｽﾌﾟﾚｰﾄ,サイズ,,,470*470*36,470*470*36,370*370*36,210*210*16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,材料,,,SN490B,SN490B,SN490B,SN490B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,孔径,,mm,29,29,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｱﾝｶｰﾎﾞﾙﾄ,本数,,,4(X:2 Y:2),4(X:2 Y:2),4(X:2 Y:2),2(X:2 Y:1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,径,,,M24:ABR,M24:ABR,M24:ABR,M20:ABR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dt,,mm,50,50,50,X:45 Y:105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,定着長,,mm,700,700,700,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,有効長,,mm,778,778,778,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,材料,,,SNR490,SNR490,SNR490,SNR490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,定着金物,,mm,50*50,50*50,50*50,50*50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
基礎柱サイズ,,,,750×750×50,750×750×50,600×600×50,600×600×0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=壁断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,,,,W1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コンクリート,厚さ,,mm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
単位重量,,,N/m2,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
柱梁枠,,,,外側,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=パラペット断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,,,PR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コンクリート,厚さ,mm,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
単位重量,,N/m2,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=床断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,コンクリート,,積載荷重,方向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,スラブ厚,単位重量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mm,N/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,0,450,屋根,Y方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A,0,700,非歩行屋根,Y方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,0,2800,百貨店、店舗の売り場,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=片持床断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,コンクリート,,積載荷重,方向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,スラブ厚,単位重量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mm,N/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS1,0,450,屋根,Y方向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=基礎床断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,コンクリート,仕上,積載荷重,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,スラブ厚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mm,N/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,250 (Fc21),200,EVピット,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,200 (Fc21),100,非歩行屋根,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=デッキ床断面リスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
符号,コンクリート,デッキ高さ,単位重量,積載荷重,方向,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,スラブ厚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mm,mm,N/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,105 (Fc18),50,2950,百貨店、店舗の売り場,X方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,105 (Fc18),50,2950,百貨店、店舗の売り場,Y方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,105 (Fc18),50,3250,倉  庫,Y方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,105 (Fc18),50,3250,倉  庫,X方向,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=梁部材断面情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,ﾌﾚｰﾑ,軸－軸,,符号,ｺﾝｸﾘｰﾄ,,,,鉄骨形状,,,鉄骨材料,,,左端継手,,,,,,右端継手,,,,,,左端,,,,,,,,中央,,,,,,,,右端,,,,,,,,
,,,,,b×D,,,材料,左端,中央,右端,左端,中央,右端,フランジ,,,ウェブ,,ボルト材料,フランジ,,,ウェブ,,ボルト材料,主筋本数-径,,主筋材料,,1段目dt,,あばら筋,あばら筋,主筋本数-径,,主筋材料,,1段目dt,,あばら筋,あばら筋,主筋本数-径,,主筋材料,,1段目dt,,あばら筋,あばら筋,
,,,,,左端,中央,右端,,,,,,,,ボルト,添板(外),添板(内),ボルト,添板,,ボルト,添板(外),添板(内),ボルト,添板,,上端,下端,上端,下端,上端,下端,本数-径@ピッチ,材料,上端,下端,上端,下端,上端,下端,本数-径@ピッチ,材料,上端,下端,上端,下端,上端,下端,本数-径@ピッチ,材料,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mm,mm,,,,,,,mm,mm,,,,,,,mm,mm,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
